Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49
0.25478160583473397,-0.08976193204442053,-0.09070451872492705,-0.3028232360746861,-0.05315625762159291,0.0482281662385993,0.061532435749976216,-0.04531722812488481,0.006112974601682515,-0.040273422767153136,-0.04937890281184287,0.028224696795676383,-0.016077582098032523,-0.02248456076816575,0.07120957044012119,-0.00421121674226722,0.04382337207277035,-0.0030010821001572466,-0.03675352731761076,0.06603444557075948,-0.008102273135451438,-0.0371559878301629,-0.05765042585907798,0.02056568445807278,0.024186107832046187,0.0628562472748465,-0.0799361891223114,-0.021981284491313636,-0.02865491573584644,-0.09169059885315121,-0.003212015141419323,-0.13172576950672324,-0.0038117844914777824,0.13355285891293114,-0.0484185879986924,0.0009925357036602578,0.08591205596659549,-0.09986290440282883,0.04588279835291978,0.04469969251885216,-0.060151088891798564,0.06332262727328948,-0.0002586521390835514,0.10572056025946407,-0.07924039651891816,0.07407276742705197,-0.021971417857126748,0.05026152806177976,0.09530174069459699,0.06876718037424863
0.13323731754384233,0.1767310120657367,-0.1201190833257976,-0.08308439968259389,-0.025185920967063263,-0.014706233164152665,-0.08360409614145146,-0.08243682185211135,-0.037616374181366555,0.0075116074282260276,-0.07091155364916049,0.04186006187662655,-0.008101809519681855,0.03480383484744673,0.06816468704103341,0.07295098920451917,0.011573850244965512,0.05524045493812293,-0.002750422607747034,0.023225644092951744,-0.04872282632789803,0.016853226178618164,0.04331812207261957,-0.05894484504563323,0.12526544859396024,0.0712367350511843,0.10099163913878068,0.06782513322330642,-0.033937728437051826,0.0015249380774743386,-0.027887065688196783,0.0078703151779442,0.05760216237669455,-0.017675536916838347,-0.00729609879862804,0.006252941496305883,0.014262443515405104,-0.05986212609229924,0.05440546535288776,0.0742211275685825,0.007902465384029595,-0.04696793851924012,0.06658810756293809,0.006475581345550301,0.06615117894739124,-0.029681747991489604,-0.12391837545375668,-0.026885106699581517,0.00370100226090146,-0.14970496588821905
0.013565183408288942,-0.0008942797050100579,-0.0011361410906533388,-0.0031901031538517054,0.002095206716973328,0.0008862065468596583,0.002309983399516903,-0.008841204857005078,-0.0029791507233219777,-0.005638621342142371,0.013873953758916976,0.0011900850651940318,-0.006207721978144624,-0.0035613628160712286,-0.016543884236058175,-0.02752595098565319,0.04235163360902327,0.01320572767544646,0.03932717476764352,-0.0010997582754739168,-0.01886531680501769,-0.022934537949506423,-0.06308820101928281,0.011298290555007673,0.008030021962820138,0.0324303822020214,-0.017456647223222495,-0.011672193491260124,0.039135178480357184,0.010781090162098253,-0.006239029954828699,0.019523512961387216,0.06950730602243708,-0.07996835258725575,0.04860353373802475,0.09827805807105323,0.08345328478662752,-0.052210875912057496,0.0652525277860979,-0.14269857064002506,0.020972593138792066,0.04394578068053241,-0.03042717034955523,-0.04337380305903471,0.14754662460670115,0.06412572708476187,-0.049877693895568814,0.09326215884655592,-0.033703265300609096,0.10358142834455474
0.33490841469121607,-0.07074560267779263,-0.03583972208718244,-0.11260724831636151,0.104410075244207,0.19671139798099535,-0.03301904744059706,0.024587733562650312,-0.04564383121670596,-0.05276026642821681,-0.0062196363799835105,-0.0090559797149597,0.0028548484663603545,0.034420153419855895,0.037404488600636984,0.07546707252932777,-0.0437584575428776,-0.02110493848473162,-0.0762527585085566,-0.057928777511888685,0.03238334182848297,-0.0014181125391545951,0.013328587501303578,-0.03142040915961142,0.014676737296327968,-0.04614630478638245,-0.03208993011240052,0.038063245999349654,-0.005905151898885064,-0.0033949103127753604,-0.018374352941596908,-0.028622136261756546,0.003444897112541002,-0.013127065158466403,0.07465788811315817,-0.030738325234210804,0.028793195748642225,0.011753618530972109,-0.0015208701907679183,-0.02402244678785726,0.048828632163086534,0.1357674889088792,0.014832215370792837,-0.06409626990659271,-0.054361984901960016,-0.026233616107638368,-0.016503154303924,-0.05030099559850576,0.020742336692858875,-0.04076239776900526
0.277627691784634,-0.07383823938688396,-0.048241358889170596,-0.10557031749177166,-0.06282889430061278,0.08577243471122561,0.042267028851349316,-0.0408227092187176,-0.01303273030019348,-0.014961627404133098,-0.030204718868893442,-0.02690301257970549,-0.023602609817261914,-0.11443984529604596,0.002052091928456753,-0.046597112288756806,0.02143367985991389,-0.026653874578488137,-0.016953957974984224,-0.013067744636009309,-0.03175841063643001,-0.10816005510771058,0.10810134645029137,-0.009738791421690245,-0.07321027802251094,-0.03414633151563288,0.0907015533260881,-0.15297638485624043,0.05377359846742159,-0.04059251065361667,-0.025538161451310278,0.08202205561765435,0.00720969702918752,0.028521151250867356,0.000524317257310343,0.08652876842818857,0.029898336658033146,0.0004951263691720317,-0.0340931115904729,0.005322311056933213,-0.010246068632972297,-0.010773908498818638,0.13182091821376624,-0.030991119763502602,-0.009569385166225339,0.12464521420495862,-0.07295708589959786,0.014499765060227581,0.0471916353671428,-0.0357793584596235
0.3745393375740865,-0.09189100610750944,-0.0707428899259378,-0.1355259347641748,-0.07190783898788035,0.06508710757259423,0.03483246154251239,-0.05417514651741547,0.007114683780290639,-0.06062759412360569,-0.07687896640801405,-0.10533497584370381,-0.033888908941454673,-0.011940540353031704,-0.08417794993875778,-0.035511606530348225,0.02484894854313803,0.01649364389140922,-0.06937234489251755,0.060620100088772576,-0.10992366209354916,-0.09364519029458253,0.24536729822741615,-0.09470470076333624,0.07742254159292256,0.08880604741362802,0.18569360512848954,-0.04703684411922254,0.10966921774163187,0.08257788541522267,-0.11310761363423283,0.0010239097931443418,0.006066727375518448,0.05129560107597604,0.056306935835643446,-0.011630493683755723,-0.06790488261756543,-0.0015928276806317825,0.07268762618093073,0.06460606174748323,-0.0250498445708996,-0.10452526459788955,0.0057466142368188524,0.01096665470311452,0.09562282219323823,-0.021636761847030467,-0.025312956065551076,-0.10005218453918205,0.07739375596684762,0.043386841503522955
0.1496374912910092,-0.0067929553163943585,0.019774229625795246,0.0972222759865596,0.11181575158592688,0.13551062580827153,-0.06528513173932737,0.05682492650280921,-0.0007778898825051861,-0.016313269245992464,-0.0021472443334200884,-0.0067410875004536835,-0.0022897787122177996,-0.053700232794132004,-0.03165376963390504,-0.0362820266779528,-0.003141567419907252,0.016539317616422675,0.09306037580125555,0.001993262655374697,0.024449878911149803,-0.00750564932909774,0.004450469772399759,0.03338386682524545,-0.040367320613433934,0.05133021526794779,0.014974067406024097,-0.015116079642890377,-0.03248011181232994,-0.021849643646041972,-0.021425148564794532,0.09925300141634753,-0.011321691238476124,-0.032445107307953455,-0.030161522471196616,-0.025200846385047753,0.03962177074208388,-0.010223982958092324,-0.04450370487384152,0.0669893019270951,-0.005886809244594919,0.0631755468800907,0.00922612762979408,-0.026028100144669747,-0.017428930030275937,-0.008555889481162827,-0.05145002278372657,0.061366700453783896,0.027020397605748644,0.012027927741640073
0.06900557853218574,-0.017373282821992395,-0.00772438543844024,0.00042123997228008414,-0.0041609278722474306,-0.05474479942344686,-0.01330525792451326,-0.015180023167830294,-0.006784843912859825,0.007792557756506804,-0.04143996532332233,0.13252900197171494,0.012389659342115389,0.04307945148273274,-0.06349272587485291,-0.15975668105183938,-0.11379188521074567,-0.05223025805232966,0.18206838625462568,-0.022029480344750982,0.07644446876167645,-0.03169276480511765,-0.16420940637703088,-0.03198922905495988,0.05178208125573718,0.11426162724384137,0.09086032927233925,-0.08612646435812574,-0.105236892416715,0.021781305038486572,-0.027068060771626393,0.12264377220288092,-0.023426998506246993,-0.04473864561326863,0.13440306902319635,-0.13401641364994576,-0.011833029925958154,0.04879889477367158,-0.0007432197923581125,-0.013478437254716232,0.07994061649660508,-0.014885906944394064,0.048106685438826444,-0.04594979969163157,0.010775774825731284,-0.10069349470094295,-0.007142225903846011,-0.09214069054766764,-0.052434235290417484,-0.03089068023928439
0.13404363426659052,-0.006968135633459787,0.005991601084094099,0.11052884420628747,0.002526267491474488,-0.03575293454401615,0.06861742224682357,-0.00524623458843883,-0.030403652155510625,-0.014423547287827056,0.014792155124505888,0.18129915104443578,-0.08477636887138236,0.07946079396688713,0.007885610699873768,-0.16374175167962518,0.2940542608415625,0.051183005575362275,-0.09911164847858192,0.03403424756150988,-0.16800372040235212,-0.21452839325370573,-0.05200738881218061,0.1253445380775603,0.05596016053764356,0.057360779734581785,0.003044144212230931,-0.011958025150973144,-0.05657814555804173,-0.1760186406797385,0.015105782476683632,-0.015070334323832667,-0.12186200652389925,0.05510976327359192,-0.06766802457206768,-0.0482710470332079,-0.0031498100225066925,-0.06546198126031066,0.14753015593355526,0.01563841135562432,-0.0050006343386420835,0.03826351486913136,0.019028412983854163,-0.09804023461243189,0.005941761878244695,0.03045379923437291,-0.042866391623671084,0.11330411653507932,-0.009671315843010168,0.0005706705829221716
0.00035534748100825113,5.794586994412365e-05,0.0003112359043576891,0.0005065333624056837,-0.0003311019897702876,-0.0009506307923830772,0.0004176108642196875,0.0013265746357012723,0.0028532797379927193,0.010896392412857725,-0.002312626767235627,0.011185602490071073,-0.004752442979575363,-0.006728536040874098,-0.007579184267749424,0.01135055271379692,0.002120822579717852,0.014188641497032708,-0.02098648511854517,-0.013394813941146697,-0.03039426012974098,0.0021047601186910707,0.02275891584128506,0.009217523414099314,-0.002400856987001912,-0.0007566998926548747,-0.012552868319615605,0.0172002734719633,-0.00191702484746452,0.010997402286178824,0.006611933573121968,0.033441173737601394,-0.028831404090729318,0.02880387716195693,0.010173358149300779,0.019774418646258736,0.005634083800128132,0.02246863754022963,0.0006864203627870401,0.05499662357788379,-0.02593948717838155,0.05591563910611324,-0.030077096434234632,-0.015069381927684254,0.014747750681678232,0.0713698312952932,0.044276228959617595,0.010854542121067984,0.1184766747046361,0.03210669224679327
